FilePath,Instance,MaxCycleLength,MaxChainLength,DegreeType,Preference,TimeTaken,TimeLimit,Status,ObjectiveValue,Cycles,Chains,AverageChainLength,AverageCycleLength,HighlySensitizedPercentage
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_67_3/KP_Num87_N67_A3.txt_cycle7_chain5.txt,KP_Num87_N67_A3.txt,7.0,5.0,Indegree,CY,20.7194,20.0,Optimal,46.0,"[[26, 4, 57, 59], [23, 28, 8, 55], [1, 18, 37, 46], [40, 29, 56], [30, 25, 31], [19, 48, 7, 17], [61, 35, 63, 60], [3, 58, 10, 12], [13, 52, 24, 38], [41, 6, 53, 22]]","[[65, 21, 51, 54], [64, 33, 47], [66, 15, 45, 9]]",2.66667,3.8,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_67_3/KP_Num89_N67_A3.txt_cycle7_chain5.txt,KP_Num89_N67_A3.txt,7.0,5.0,Indegree,CY,3.11208,20.0,Optimal,34.0,"[[2, 5, 42, 45], [34, 7, 55, 27], [58, 51], [49, 57, 48, 33], [21, 1, 14, 30], [9, 23, 36, 32], [41, 37, 17]]","[[64, 38, 29, 11], [65, 0, 13], [66, 4, 54, 3, 16]]",3.0,3.57143,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_67_3/KP_Num81_N67_A3.txt_cycle7_chain5.txt,KP_Num81_N67_A3.txt,7.0,5.0,Indegree,CY,20.8928,20.0,Feasible,54.0,"[[53, 19, 38, 31], [54, 44, 51], [6, 11, 12, 55], [60, 29, 23, 3], [59, 45, 56, 13], [17, 9, 33, 41], [8, 43, 40, 25], [10, 47, 26, 4], [34, 28, 18, 36], [61, 46, 22, 48], [39, 58, 16, 52], [14, 1, 20, 5]]","[[66, 49, 32, 35], [65, 0, 30], [64, 24, 2]]",2.33333,3.91667,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_67_3/KP_Num82_N67_A3.txt_cycle7_chain5.txt,KP_Num82_N67_A3.txt,7.0,5.0,Indegree,CY,21.1989,20.0,Optimal,47.0,"[[15, 58, 20, 56], [36, 5, 4], [2, 13, 31, 1], [0, 28, 30, 22], [45, 3, 44, 6], [40, 48, 52, 25], [49, 26, 14, 16], [33, 29, 8, 47], [35, 55, 46], [50, 10, 41, 61], [24, 37]]","[[64, 57, 9, 53], [65, 59, 11], [66, 34, 43]]",2.33333,3.63636,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_134_6/KP_Num125_N134_A6.txt_cycle7_chain5.txt,KP_Num125_N134_A6.txt,7.0,5.0,Indegree,CY,28.7169,20.0,Optimal,81.0,"[[6, 125, 89, 95], [99, 60, 107, 71], [22, 123, 13, 67], [113, 1, 25, 12], [37, 20, 109, 110], [102, 127, 39, 16], [27, 119, 75, 88], [63, 31, 26, 5], [61, 70, 106, 86], [94, 66, 62, 96], [93, 105, 36], [79, 28, 69, 53], [117, 82, 64, 55], [91, 21, 58, 59], [76, 35, 44, 74], [4, 46, 10, 108]]","[[133, 100, 17, 98], [130, 120, 80, 9], [131, 38, 65, 101], [128, 112, 104, 24], [132, 42, 57, 122], [129, 121, 2, 114]]",3.0,3.9375,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_134_6/KP_Num122_N134_A6.txt_cycle7_chain5.txt,KP_Num122_N134_A6.txt,7.0,5.0,Indegree,CY,27.5377,20.0,Optimal,86.0,"[[71, 18, 85, 10], [108, 110, 48, 100], [67, 13], [127, 117, 121], [14, 46, 26, 112], [79, 114, 52, 92], [12, 113, 38, 88], [2, 63, 89, 24], [59, 115, 11, 35], [44, 64, 74, 60], [19, 62, 37, 75], [8, 27, 36, 106], [20, 102, 31, 70], [82, 61, 109, 119], [7, 81, 47, 21], [111, 1, 69, 25], [68, 3, 50], [6, 99, 9, 90]]","[[128, 17, 22, 87], [133, 105, 94, 78], [129, 29, 45, 54], [131, 56, 5, 65], [132, 53, 43, 4], [130, 51, 16, 101]]",3.0,3.77778,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_134_6/KP_Num124_N134_A6.txt_cycle7_chain5.txt,KP_Num124_N134_A6.txt,7.0,5.0,Indegree,CY,32.0682,20.0,Feasible,93.0,"[[10, 114, 1, 25], [116, 0, 50, 112], [27, 106, 94, 48], [51, 121, 95, 24], [98, 4, 61, 41], [22, 14, 74, 70], [45, 62, 80, 32], [57, 77, 16, 79], [84, 42, 12, 13], [99, 11, 49, 19], [55, 104, 109, 17], [115, 9, 91, 90], [111, 60, 97], [82, 2, 93, 21], [3, 54, 65, 120], [8, 96, 33, 83], [47, 103, 87, 123], [127, 110, 117, 63], [126, 122, 20, 81]]","[[133, 56, 68, 88], [130, 5, 26, 38], [131, 100, 73, 66], [132, 53, 6, 118], [129, 125, 85, 39], [128, 78, 89, 52]]",3.0,3.94737,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_134_6/KP_Num123_N134_A6.txt_cycle7_chain5.txt,KP_Num123_N134_A6.txt,7.0,5.0,Indegree,CY,41.8174,20.0,Feasible,106.0,"[[58, 62, 15, 107], [57, 14, 43, 79], [52, 113, 85, 116], [21, 86, 0], [19, 66, 33, 32], [27, 41, 50, 46], [99, 112, 97, 34], [72, 8, 40, 11], [31, 84, 55, 123], [74, 42, 4, 81], [122, 16, 115, 80], [117, 20, 67, 88], [47, 7], [78, 111, 28, 65], [127, 109, 61], [87, 120, 125, 59], [63, 126, 106, 100], [98, 104, 54, 101], [114, 35, 94, 68], [110, 45, 60, 39], [44, 69, 102, 23], [92, 49, 38, 48], [13, 90, 56, 82]]","[[133, 3, 119, 12], [129, 18, 25, 121], [130, 30, 71, 124], [131, 76, 9, 91], [132, 77, 53, 70], [128, 93, 22, 24]]",3.0,3.82609,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_134_6/KP_Num127_N134_A6.txt_cycle7_chain5.txt,KP_Num127_N134_A6.txt,7.0,5.0,Indegree,CY,25.8895,20.0,Feasible,81.0,"[[33, 114, 62, 61], [23, 29, 122, 127], [71, 104], [27, 11, 110, 69], [6, 68, 75, 108], [53, 74, 1, 88], [15, 66, 90, 118], [89, 112, 31], [60, 86, 13, 80], [17, 20, 111, 125], [58, 107, 35, 79], [34, 109, 57, 48], [76, 116, 100, 93], [32, 50, 54, 26], [83, 7, 44, 12], [49, 77, 10, 38], [65, 56, 41, 81]]","[[133, 102, 94, 92], [132, 2], [129, 52, 84, 25], [128, 96, 42, 106], [130, 40, 51, 9, 91], [131, 0, 16]]",2.66667,3.82353,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_134_6/KP_Num128_N134_A6.txt_cycle7_chain5.txt,KP_Num128_N134_A6.txt,7.0,5.0,Indegree,CY,30.5426,20.0,Optimal,87.0,"[[89, 52, 114, 22], [83, 101, 121, 19], [96, 1, 80], [68, 5, 3, 118], [49, 42, 88, 6], [61, 31, 119, 4], [7, 18, 105, 77], [78, 39, 76, 120], [24, 63, 14, 92], [41, 66, 115, 113], [91, 116, 50, 35], [87, 60, 26, 45], [8, 44, 99, 54], [13, 110, 28, 75], [53, 74, 25, 85], [48, 2, 106, 117], [79, 37, 127], [84, 97, 23, 72]]","[[132, 32, 111, 57], [129, 29, 122, 40], [133, 16, 100, 95], [130, 43, 34, 51], [131, 38, 30, 126], [128, 109, 125]]",2.83333,3.88889,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_134_6/KP_Num130_N134_A6.txt_cycle7_chain5.txt,KP_Num130_N134_A6.txt,7.0,5.0,Indegree,CY,33.1558,20.0,Optimal,91.0,"[[51, 21, 95, 26], [98, 10, 96, 92], [112, 47, 59, 72], [22, 127, 86, 89], [29, 126, 40, 56], [99, 12, 104, 8], [9, 122, 64, 82], [39, 48, 54, 74], [41, 60, 107, 24], [58, 108, 90, 35], [123, 49, 42, 65], [75, 73, 53, 67], [57, 100, 124, 116], [110, 81, 91, 46], [3, 114, 87, 20], [2, 102, 1, 119], [106, 14, 44, 5], [71, 79, 11, 17], [77, 45, 83, 15]]","[[128, 63, 34, 70], [133, 62, 31, 25], [132, 27, 78, 101], [129, 94, 55, 19], [130, 88], [131, 61, 50]]",2.5,4.0,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_134_6/KP_Num121_N134_A6.txt_cycle7_chain5.txt,KP_Num121_N134_A6.txt,7.0,5.0,Indegree,CY,30.8323,20.0,Optimal,86.0,"[[101, 48, 127, 24], [22, 4, 3, 55], [9, 99, 121], [111, 116, 91], [118, 109, 80, 34], [41, 16, 57], [76, 60, 45, 125], [69, 56, 53, 43], [10, 108, 23, 39], [81, 114, 74, 106], [49, 82, 120, 58], [6, 78, 83, 113], [33, 67, 2, 54], [40, 31, 18, 25], [65, 61, 66, 26], [94, 124, 71, 14], [85, 36, 17, 92], [12, 123, 46]]","[[128, 59, 15, 0], [133, 96, 79, 52], [131, 64, 68, 37], [132, 27, 13, 42], [130, 7, 117, 77], [129, 105, 38, 30]]",3.0,3.77778,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_134_6/KP_Num129_N134_A6.txt_cycle7_chain5.txt,KP_Num129_N134_A6.txt,7.0,5.0,Indegree,CY,38.0918,20.0,Feasible,90.0,"[[56, 39, 126, 83], [119, 105, 112, 23], [11, 33, 43, 55], [78, 91, 80, 29], [2, 81, 84, 72], [8, 14, 31, 118], [69, 52, 68, 96], [65, 9, 108, 71], [40, 94, 4], [21, 36, 120, 100], [122, 20, 12, 19], [34, 110], [123, 13, 1, 60], [51, 109, 6, 95], [18, 16, 32, 82], [99, 103, 22], [46, 70, 49, 63], [76, 86, 93], [30, 17, 104, 111], [106, 107, 61, 101]]","[[132, 92, 59, 90], [133, 125, 74, 10], [128, 87, 116, 45], [131, 42, 44, 97], [129, 98, 64, 15]]",3.0,3.75,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_134_6/KP_Num126_N134_A6.txt_cycle7_chain5.txt,KP_Num126_N134_A6.txt,7.0,5.0,Indegree,CY,35.3704,20.0,Optimal,100.0,"[[8, 71, 117, 98], [119, 86, 89, 76], [97, 44, 90, 26], [79, 91, 56, 52], [111, 120, 10, 22], [114, 106, 31, 12], [1, 72, 70, 75], [85, 36, 19, 42], [109, 18], [96, 54, 65, 55], [94, 122], [66, 64, 2], [13, 40, 21, 5], [48, 82, 41, 6], [37, 49, 46, 88], [118, 83, 107, 39], [27, 24, 50, 80], [125, 73, 14, 124], [104, 108, 23, 87], [100, 74, 78, 28], [59, 102, 0, 93], [51, 4, 115]]","[[128, 63, 25, 11], [133, 62, 103, 60], [132, 69, 35, 110], [131, 127, 58, 112], [129, 3, 77, 53], [130, 113, 34, 57]]",3.0,3.72727,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_70_6/KP_Num91_N70_A6.txt_cycle7_chain5.txt,KP_Num91_N70_A6.txt,7.0,5.0,Indegree,CY,20.6293,20.0,Optimal,40.0,"[[18, 52, 6, 27], [10, 43, 26, 40], [35, 12, 46, 42], [57, 60, 49, 22], [28, 44, 7, 5], [33, 19, 41, 23]]","[[64, 24, 50, 25], [69, 29, 59, 48], [65, 17, 62, 15], [68, 63, 56, 13], [66, 0, 8, 47], [67, 21]]",2.66667,4.0,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_70_6/KP_Num92_N70_A6.txt_cycle7_chain5.txt,KP_Num92_N70_A6.txt,7.0,5.0,Indegree,CY,20.5643,20.0,Optimal,46.0,"[[40, 24, 14, 6], [43, 47, 41, 10], [23, 52, 27, 20], [49, 56, 4, 16], [26, 55, 0, 15], [1, 48, 12, 60], [31, 25], [53, 45, 17, 36]]","[[68, 29, 2, 28], [64, 30, 35, 8], [69, 19, 33, 9], [65, 50, 11, 54], [67, 51, 61, 34], [66, 59]]",2.66667,3.75,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_70_6/KP_Num94_N70_A6.txt_cycle7_chain5.txt,KP_Num94_N70_A6.txt,7.0,5.0,Indegree,CY,12.6382,20.0,Optimal,42.0,"[[4, 13], [8, 29, 14, 9], [48, 30, 58, 21], [36, 18, 40, 17], [16, 62], [63, 46, 54], [47, 53, 49, 24], [39, 1, 59, 6]]","[[68, 25, 2, 43], [66, 0, 7, 3], [69, 12, 33, 22], [64, 10, 61], [65, 15, 44], [67, 32, 26]]",2.5,3.375,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_70_6/KP_Num100_N70_A6.txt_cycle7_chain5.txt,KP_Num100_N70_A6.txt,7.0,5.0,Indegree,CY,18.1615,20.0,Optimal,46.0,"[[50, 57, 30, 9], [52, 0, 13, 26], [7, 25, 1, 40], [16, 47, 21, 37], [59, 45], [39, 44, 53, 3], [55, 49, 48, 38], [33, 43], [58, 56, 28, 18]]","[[69, 61, 10, 2], [68, 51, 34, 62], [67, 29, 17, 14], [65, 22], [64, 19, 63], [66, 24, 6]]",2.33333,3.55556,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_70_6/KP_Num99_N70_A6.txt_cycle7_chain5.txt,KP_Num99_N70_A6.txt,7.0,5.0,Indegree,CY,10.7757,20.0,Optimal,40.0,"[[26, 47, 14, 35], [20, 6], [17, 34, 37, 57], [62, 31, 33, 11], [36, 27, 16, 48], [18, 55, 1, 63], [7, 8], [44, 52]]","[[68, 29, 61, 32], [69, 54, 41, 50], [66, 60, 10], [67, 23], [65, 9, 59, 19], [64, 58, 3]]",2.33333,3.25,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_70_6/KP_Num97_N70_A6.txt_cycle7_chain5.txt,KP_Num97_N70_A6.txt,7.0,5.0,Indegree,CY,10.9947,20.0,Optimal,39.0,"[[8, 25, 45, 61], [17, 38, 12, 58], [54, 16], [39, 3, 5, 27], [4, 41, 62], [22, 34, 23], [30, 55, 60, 18], [36, 53, 51, 50]]","[[65, 35, 33, 2], [67, 24], [66, 48], [68, 15], [69, 49], [64, 32, 0, 46, 10]]",1.83333,3.5,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_70_6/KP_Num96_N70_A6.txt_cycle7_chain5.txt,KP_Num96_N70_A6.txt,7.0,5.0,Indegree,CY,6.77712,20.0,Optimal,36.0,"[[24, 14, 52, 11], [23, 26, 63, 30], [42, 55, 31], [46, 33, 56, 58], [16, 28], [1, 25, 21, 40], [12, 57, 37], [15, 3]]","[[64, 38, 62, 17], [68, 19], [65, 13, 49, 35], [69, 6], [67, 29], [66, 53]]",1.66667,3.25,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_70_6/KP_Num98_N70_A6.txt_cycle7_chain5.txt,KP_Num98_N70_A6.txt,7.0,5.0,Indegree,CY,11.4039,20.0,Optimal,44.0,"[[59, 43, 52, 15], [35, 40, 50, 17], [21, 16], [14, 45, 5], [6, 26, 55], [53, 13], [54, 31], [3, 30, 8, 23], [4, 44, 19, 32]]","[[65, 49, 42, 20], [64, 48, 7, 28], [68, 22, 11, 63], [69, 61, 12, 2], [66, 36, 62], [67, 18, 25]]",2.66667,3.11111,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_70_6/KP_Num95_N70_A6.txt_cycle7_chain5.txt,KP_Num95_N70_A6.txt,7.0,5.0,Indegree,CY,15.553,20.0,Optimal,46.0,"[[18, 16, 36, 59], [5, 23, 4], [24, 12], [32, 35, 31, 10], [37, 8, 42], [47, 22, 21, 30], [20, 43, 39, 7], [52, 2, 58, 45], [62, 28, 41, 53]]","[[64, 56, 33, 29], [69, 40, 0], [65, 60, 51], [67, 54, 3], [66, 11, 61, 6], [68, 26, 48]]",2.33333,3.55556,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_70_6/KP_Num93_N70_A6.txt_cycle7_chain5.txt,KP_Num93_N70_A6.txt,7.0,5.0,Indegree,CY,11.7797,20.0,Optimal,37.0,"[[35, 60], [13, 40, 45, 28], [59, 48], [15, 53, 62, 34], [36, 9, 56], [63, 16, 4], [43, 55, 20, 61]]","[[65, 17, 14, 47], [64, 30, 1, 31], [67, 18, 10, 49], [69, 57, 37], [68, 23, 25], [66, 27, 38]]",2.5,3.14286,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_36_4/KP_Num67_N36_A4.txt_cycle7_chain5.txt,KP_Num67_N36_A4.txt,7.0,5.0,Indegree,CY,0.049379,20.0,Optimal,17.0,"[[6, 12], [28, 4, 8], [18, 5, 9]]","[[32, 1, 19, 21], [34, 7, 27, 2], [33, 25], [35, 31, 30]]",2.25,2.66667,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_36_4/KP_Num69_N36_A4.txt_cycle7_chain5.txt,KP_Num69_N36_A4.txt,7.0,5.0,Indegree,CY,0.093059,20.0,Optimal,22.0,"[[26, 3], [30, 15, 18, 25], [8, 28, 14]]","[[32, 0, 7, 17], [34, 20, 12, 11], [35, 1, 10, 6, 23, 9], [33, 5, 22]]",3.25,3.0,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_36_4/KP_Num64_N36_A4.txt_cycle7_chain5.txt,KP_Num64_N36_A4.txt,7.0,5.0,Indegree,CY,0.34366,20.0,Optimal,27.0,"[[3, 25, 20, 4], [21, 29], [15, 10, 27], [30, 18, 9], [1, 12, 26, 7]]","[[33, 5, 8, 11], [35, 22, 19, 14], [32, 6, 16, 23], [34, 17, 28]]",2.75,3.2,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_36_4/KP_Num62_N36_A4.txt_cycle7_chain5.txt,KP_Num62_N36_A4.txt,7.0,5.0,Indegree,CY,0.06229,20.0,Optimal,22.0,"[[21, 26, 12, 27], [28, 3, 2], [19, 17, 23, 1], [25, 6, 10]]","[[32, 13, 18], [33, 31], [35, 16], [34, 7, 20, 4, 24]]",2.0,3.5,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_36_4/KP_Num61_N36_A4.txt_cycle7_chain5.txt,KP_Num61_N36_A4.txt,7.0,5.0,Indegree,CY,0.297602,20.0,Optimal,22.0,"[[0, 15, 17, 11], [6, 2, 8, 26], [9, 3], [18, 7, 12, 21]]","[[33, 16, 5, 24], [32, 25, 10], [34, 23], [35, 4, 29]]",2.0,3.5,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_36_4/KP_Num63_N36_A4.txt_cycle7_chain5.txt,KP_Num63_N36_A4.txt,7.0,5.0,Indegree,CY,0.813065,20.0,Optimal,28.0,"[[2, 28], [31, 11, 7, 1], [18, 15, 30, 12], [20, 16], [25, 6], [0, 10, 13, 8]]","[[32, 22, 29, 3], [34, 23, 21], [33, 27, 4, 9, 19], [35, 17]]",2.5,3.0,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_36_4/KP_Num65_N36_A4.txt_cycle7_chain5.txt,KP_Num65_N36_A4.txt,7.0,5.0,Indegree,CY,0.169106,20.0,Optimal,25.0,"[[26, 7, 20, 6], [27, 9], [5, 1, 25, 14], [11, 24, 22, 23], [18, 13, 29]]","[[32, 2, 10, 28], [35, 15, 4], [33, 19, 16], [34, 0]]",2.0,3.4,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_36_4/KP_Num70_N36_A4.txt_cycle7_chain5.txt,KP_Num70_N36_A4.txt,7.0,5.0,Indegree,CY,0.061128,20.0,Optimal,18.0,"[[31, 22, 21, 25], [26, 24, 0, 4], [1, 13]]","[[32, 3, 15, 14], [34, 16, 2, 5], [33, 7], [35, 6]]",2.0,3.33333,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_36_4/KP_Num68_N36_A4.txt_cycle7_chain5.txt,KP_Num68_N36_A4.txt,7.0,5.0,Indegree,CY,0.148832,20.0,Optimal,25.0,"[[23, 30, 0], [4, 12, 15, 13], [22, 7, 2, 20], [19, 14, 16, 29], [17, 28, 3, 26]]","[[34, 6], [32, 27, 10], [35, 1], [33, 25, 31]]",1.5,3.8,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_36_4/KP_Num66_N36_A4.txt_cycle7_chain5.txt,KP_Num66_N36_A4.txt,7.0,5.0,Indegree,CY,0.095979,20.0,Optimal,24.0,"[[28, 29], [14, 8, 18, 4], [11, 25, 5], [6, 21], [13, 26, 7]]","[[33, 16, 3, 12], [34, 1], [35, 24, 19, 10], [32, 17, 31, 30]]",2.5,2.8,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_140_12/KP_Num135_N140_A12.txt_cycle7_chain5.txt,KP_Num135_N140_A12.txt,7.0,5.0,Indegree,CY,29.3208,20.0,Optimal,101.0,"[[70, 52, 4, 64], [46, 5, 45, 1], [127, 34, 57, 24], [41, 68, 12, 107], [39, 17, 7, 111], [33, 80, 78, 3], [98, 43], [88, 124], [29, 76, 19, 72], [51, 69, 85, 22], [44, 37, 79, 54], [18, 60, 35, 121], [74, 105, 81, 99], [115, 15, 11, 53], [100, 116, 65, 9], [42, 94, 38, 113], [91, 47, 61], [123, 31, 86, 30], [109, 10, 87, 55]]","[[128, 63, 92, 90], [138, 82, 104, 48], [135, 112, 125, 2], [139, 6, 56, 75], [132, 103, 118, 8], [133, 106, 66, 26], [134, 62, 27, 49], [131, 28], [136, 120, 89], [130, 93, 50], [129, 114, 13], [137, 59, 110]]",2.5,3.73684,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_140_12/KP_Num133_N140_A12.txt_cycle7_chain5.txt,KP_Num133_N140_A12.txt,7.0,5.0,Indegree,CY,36.5657,20.0,Optimal,82.0,"[[111, 37, 109, 68], [87, 127, 26, 33], [73, 86, 47, 114], [29, 57, 13, 20], [45, 43, 40, 126], [103, 2, 93], [120, 21, 67, 19], [41, 76, 27], [70, 63, 28, 113], [52, 81, 64, 110], [124, 10, 30, 116], [6, 4, 122, 35]]","[[134, 65, 88, 25], [137, 69, 58, 66], [139, 115, 83, 98], [138, 38, 105, 22], [136, 18, 96, 49], [133, 80, 79, 39], [129, 11, 78, 53], [128, 0, 15, 23], [132, 48, 117, 102], [130, 125, 118, 14], [135, 84, 8, 121], [131, 62, 77, 90]]",3.0,3.83333,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_140_12/KP_Num139_N140_A12.txt_cycle7_chain5.txt,KP_Num139_N140_A12.txt,7.0,5.0,Indegree,CY,32.3763,20.0,Optimal,76.0,"[[55, 50, 57, 107], [26, 102, 61], [36, 100, 78, 67], [112, 64, 17], [23, 10, 91, 119], [56, 86, 113, 35], [38, 39, 73], [70, 121, 12, 47], [83, 101, 108, 97], [105, 0, 115, 118], [48, 88, 68], [127, 2, 8, 120], [43, 65, 30, 89]]","[[139, 79, 103, 109], [137, 41, 27, 98], [136, 90, 123, 59], [132, 74, 85, 46], [135, 4, 63, 5], [138, 96, 124, 99], [134, 45, 110, 20], [133, 51, 53, 94], [130, 111], [128, 81], [129, 125], [131, 87]]",2.33333,3.69231,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_140_12/KP_Num140_N140_A12.txt_cycle7_chain5.txt,KP_Num140_N140_A12.txt,7.0,5.0,Indegree,CY,26.8749,20.0,Feasible,83.0,"[[123, 16, 117, 54], [32, 90, 21, 40], [6, 7, 76, 70], [116, 55, 22, 75], [11, 19, 25, 26], [83, 43, 28, 97], [88, 24, 77], [49, 46, 89, 94], [30, 41, 8, 82], [38, 99, 113, 102], [56, 69, 120, 68], [111, 65, 52, 15], [33, 86, 124, 34], [2, 119, 35], [17, 57, 36]]","[[139, 91, 122, 87], [128, 118, 39, 98], [131, 58], [129, 126, 27], [133, 108], [136, 104, 101], [138, 53, 44], [137, 96, 127, 103], [134, 37, 10], [130, 64, 50, 71], [135, 4, 13], [132, 5, 9]]",2.16667,3.8,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_140_12/KP_Num132_N140_A12.txt_cycle7_chain5.txt,KP_Num132_N140_A12.txt,7.0,5.0,Indegree,CY,39.4357,20.0,Optimal,99.0,"[[36, 10], [87, 120, 55, 31], [68, 114, 9], [71, 92], [46, 123, 122, 64], [95, 21, 101, 83], [54, 63, 33, 74], [14, 0, 97, 1], [24, 50, 80, 29], [12, 39, 117], [42, 61, 81, 32], [40, 34, 98, 7], [25, 3, 27, 28], [49, 93, 125, 53], [18, 20, 47], [30, 106, 107], [118, 43, 113, 115], [6, 91, 94]]","[[128, 22, 59, 84], [139, 102, 52, 44], [135, 100, 4, 60], [136, 35, 2, 58], [134, 51, 17, 70], [138, 82, 96, 88], [137, 104, 41, 90], [133, 23, 16, 72], [130, 121, 38, 66], [132, 56, 79, 89], [131, 69, 127, 37], [129, 103, 19, 116]]",3.0,3.5,0.0
/Users/juliusmiers/KidneyExchangeOptimization/out/PrefLib/7_cycle_length/5_chain_length/Kidney_Matching_140_12/KP_Num134_N140_A12.txt_cycle7_chain5.txt,KP_Num134_N140_A12.txt,7.0,5.0,Indegree,CY,21.9432,20.0,Unknown_UB,98.0,"[[90, 111, 76, 94], [83, 103], [9, 99, 19, 55], [95, 6, 110, 101], [43, 38, 92, 16], [80, 3, 126, 1], [81, 123, 104, 93], [27, 4, 121, 23], [74, 117, 75, 2], [106, 100, 84, 30], [5, 44, 26, 108], [63, 118, 114, 102], [33, 39, 20], [50, 15, 125, 82], [58, 40, 47, 71], [120, 91, 69, 79], [113, 89, 119, 32]]","[[128, 45, 88, 86], [138, 17, 51, 98], [137, 41, 107, 24], [136, 127, 68, 36], [139, 67, 56, 35], [135, 59, 87, 96], [130, 14, 31, 116], [129, 22, 28, 66], [131, 124, 109, 73], [133, 48, 72, 8], [132, 122, 78, 62]]",3.0,3.82353,0.0
